image_id,class_id,point1_x,point1_y,point2_x,point2_y,detection_point1_x,detection_point1_y,detection_point2_x,detection_point2_y,context_roi_point1_x,context_roi_point1_y,context_roi_point2_x,context_roi_point2_y
22305,29,0.553,0.2978369384359401,0.725,0.8219633943427621,0.5641357674347208,0.3702185625874032,0.7337346042447648,0.8121218131454389,0.553,0.2978369384359401,0.7337346042447648,0.8219633943427621
22306,20,0.524,0.2945091514143095,0.663,0.7354409317803661,0.5322948562322259,0.2754429408482143,0.6950000656427741,0.5802998895694385,0.524,0.2754429408482143,0.6950000656427741,0.7354409317803661
22306,21,0.524,0.2945091514143095,0.663,0.7354409317803661,0.5474397803289814,0.2717183255903077,0.6982070938631075,0.609020449823849,-1,-1,-1,-1
22306,22,0.524,0.2945091514143095,0.663,0.7354409317803661,0.5545204896345011,0.32612930271588586,0.663800560084346,0.6303810736808843,0.524,0.2945091514143095,0.663800560084346,0.7354409317803661
22306,23,0.524,0.2945091514143095,0.663,0.7354409317803661,0.4673720698075556,0.2954773369426366,0.6838365651459087,0.7098610856652054,0.4673720698075556,0.2945091514143095,0.6838365651459087,0.7354409317803661
22306,24,0.524,0.2945091514143095,0.663,0.7354409317803661,0.5353950255905829,0.2969351422150656,0.6876223859027598,0.6915319446031896,0.524,0.2945091514143095,0.6876223859027598,0.7354409317803661
22306,25,0.399,0.2978369384359401,0.573,0.8386023294509152,0.45601473377310625,0.5092093751680831,0.5586166618528632,0.8438723854682121,-1,-1,-1,-1
22306,26,0.399,0.2978369384359401,0.573,0.8386023294509152,0.3522929020973371,0.33744780496147536,0.5407119640519972,0.6687647282769471,-1,-1,-1,-1
22306,27,0.399,0.2978369384359401,0.573,0.8386023294509152,0.40360364943527016,0.5257317285324333,0.5569732571338547,0.8982817080263016,-1,-1,-1,-1
22306,28,0.399,0.2978369384359401,0.573,0.8386023294509152,0.4104134560617567,0.48889948045530335,0.5715821827333247,0.9079834614686424,0.399,0.2978369384359401,0.573,0.9079834614686425
22306,29,0.399,0.2978369384359401,0.573,0.8386023294509152,0.406777730032478,0.3704221531774419,0.5878764865563598,0.7995398516499032,0.399,0.2978369384359401,0.5878764865563598,0.8386023294509152
22307,20,0.573,0.28618968386023297,0.736,0.7304492512479202,0.5891685130800801,0.2278447635407702,0.7842762581195062,0.8261884732008391,0.573,0.2278447635407702,0.7842762581195062,0.8261884732008391
22307,21,0.573,0.28618968386023297,0.736,0.7304492512479202,0.5280533231401887,0.2875863894332912,0.7269643095188082,0.6990793461233327,0.5280533231401887,0.28618968386023297,0.736,0.7304492512479202
22307,22,0.573,0.28618968386023297,0.736,0.7304492512479202,0.5314235746429034,0.3049133615936962,0.7536887451929292,0.7003085584525602,0.5314235746429034,0.28618968386023297,0.7536887451929292,0.7304492512479202
22307,23,0.573,0.28618968386023297,0.736,0.7304492512479202,0.5464535607670308,0.2947333068322397,0.6938352219937629,0.6655904799443308,0.5464535607670308,0.28618968386023297,0.736,0.7304492512479202
22307,24,0.573,0.28618968386023297,0.736,0.7304492512479202,0.5647357676366985,0.4093924176056906,0.730032604260923,0.7217107828635972,0.5647357676366985,0.28618968386023297,0.736,0.7304492512479202
22307,25,0.41,0.28452579034941766,0.564,0.7171381031613977,0.39813207174654214,0.3124205807605422,0.5596962961317218,0.5964567673596171,0.39813207174654214,0.28452579034941766,0.564,0.7171381031613977
22307,26,0.41,0.28452579034941766,0.564,0.7171381031613977,0.3971657343709604,0.32500860900353645,0.5579883216455532,0.6351403451417277,0.3971657343709604,0.28452579034941766,0.564,0.7171381031613977
22307,27,0.41,0.28452579034941766,0.564,0.7171381031613977,0.37607830879976734,0.21759705535310886,0.6444481235255624,0.7589488464460521,-1,-1,-1,-1
22307,28,0.41,0.28452579034941766,0.564,0.7171381031613977,0.4164864856676577,0.22900661133652916,0.575717614380009,0.8477314671632961,0.41,0.22900661133652916,0.575717614380009,0.8477314671632961
22307,29,0.41,0.28452579034941766,0.564,0.7171381031613977,0.4015220791995217,0.33200288598590794,0.5686481400877391,0.7042043032621558,0.4015220791995217,0.28452579034941766,0.5686481400877391,0.7171381031613977
22308,20,0.488,0.46589018302828616,0.764,0.9151414309484193,0.46089893487024947,0.38361774910747903,0.6769371308856321,0.7564223481537758,-1,-1,-1,-1
22308,21,0.488,0.46589018302828616,0.764,0.9151414309484193,0.5493569911574134,0.5255815043096493,0.7482484109399238,0.9666480164519686,0.488,0.46589018302828616,0.764,0.9666480164519687
22308,22,0.488,0.46589018302828616,0.764,0.9151414309484193,0.48868558424088676,0.4066686318376183,0.7150745095979835,0.8207727323916201,0.488,0.4066686318376183,0.764,0.9151414309484193
22308,23,0.488,0.46589018302828616,0.764,0.9151414309484193,0.4350580888055843,0.4720961132476334,0.7351933886617761,0.8795425493827991,0.4350580888055843,0.46589018302828616,0.764,0.9151414309484193
22308,24,0.488,0.46589018302828616,0.764,0.9151414309484193,0.47178834522645746,0.4131594738328313,0.7139612333974276,0.8518479260232896,0.47178834522645746,0.4131594738328313,0.764,0.9151414309484193
22308,25,0.264,0.2928452579034942,0.43,0.7371048252911814,0.25915536811457796,0.2913131319922547,0.4463822563037261,0.6005271084337349,0.25915536811457796,0.2913131319922547,0.4463822563037261,0.7371048252911814
22308,26,0.264,0.2928452579034942,0.43,0.7371048252911814,0.26710429778389994,0.32893274409020007,0.4326924873359941,0.5907879565135542,0.264,0.2928452579034942,0.4326924873359941,0.7371048252911814
22308,27,0.264,0.2928452579034942,0.43,0.7371048252911814,0.25321878395751196,0.2945725248930992,0.39171852025029086,0.5991286049611392,0.25321878395751196,0.2928452579034942,0.43,0.7371048252911814
22308,28,0.264,0.2928452579034942,0.43,0.7371048252911814,0.23112708706150628,0.27079176779663294,0.41733958925801445,0.7923994737319815,0.23112708706150628,0.27079176779663294,0.43,0.7923994737319815
22308,29,0.264,0.2928452579034942,0.43,0.7371048252911814,0.27727359428524107,0.3376861414687769,0.42811614453730934,0.6969784656202936,0.264,0.2928452579034942,0.43,0.7371048252911814
22309,20,0.497,0.2079866888519135,0.711,0.7637271214642263,0.4887478186401241,0.2922312331076538,0.7121734776935755,0.5987092377601926,0.4887478186401241,0.2079866888519135,0.7121734776935755,0.7637271214642263
22309,21,0.497,0.2079866888519135,0.711,0.7637271214642263,0.5671467509856515,0.2482661183237414,0.7164416466035419,0.6917784488960306,0.497,0.2079866888519135,0.7164416466035419,0.7637271214642263
22309,22,0.497,0.2079866888519135,0.711,0.7637271214642263,0.47914936180075296,0.3138327409806637,0.6486112008790073,0.8488306777612683,-1,-1,-1,-1
22309,23,0.497,0.2079866888519135,0.711,0.7637271214642263,0.4868789562394972,0.4020308791667787,0.6629610268751616,0.7115863005593803,-1,-1,-1,-1
22309,24,0.497,0.2079866888519135,0.711,0.7637271214642263,0.47039681309381465,0.3108816491552146,0.7242776896369247,0.6228738545140383,0.47039681309381465,0.2079866888519135,0.7242776896369247,0.7637271214642263
22309,25,0.283,0.2113144758735441,0.489,0.757071547420965,0.32831429103784254,0.2553862212241824,0.4827896007707472,0.6055025767131024,-1,-1,-1,-1
22309,26,0.283,0.2113144758735441,0.489,0.757071547420965,0.2663389914038263,0.2561181178396622,0.4633623693203852,0.6655847020896084,0.2663389914038263,0.2113144758735441,0.489,0.757071547420965
22309,27,0.283,0.2113144758735441,0.489,0.757071547420965,0.33390333142127715,0.39583181883505003,0.5298251730949457,0.8233018569814974,-1,-1,-1,-1
22309,28,0.283,0.2113144758735441,0.489,0.757071547420965,0.23381555314640964,0.22946949628872634,0.46579541242849987,0.9354609425424913,0.23381555314640964,0.2113144758735441,0.489,0.9354609425424912
22309,29,0.283,0.2113144758735441,0.489,0.757071547420965,0.2543398867965114,0.3100830183176904,0.48417617813631075,0.7180397966027054,0.2543398867965114,0.2113144758735441,0.489,0.757071547420965
22310,20,0.481,0.33111480865224624,0.683,0.9284525790349417,0.5404131000759437,0.33804780891142694,0.7136304948051319,0.7255777434514845,-1,-1,-1,-1
22310,21,0.481,0.33111480865224624,0.683,0.9284525790349417,0.4247300188445256,0.38705200090260594,0.6936819713635923,0.9580813488328314,0.4247300188445256,0.33111480865224624,0.6936819713635923,0.9580813488328314
22310,22,0.481,0.33111480865224624,0.683,0.9284525790349417,0.4769288371736039,0.24429455230240157,0.6842611602814762,1.0,0.4769288371736039,0.2442945523024016,0.6842611602814762,1.0
22310,23,0.481,0.33111480865224624,0.683,0.9284525790349417,0.5269668405526919,0.6629532569451915,0.6574272779052482,0.9748853463519256,-1,-1,-1,-1
22310,24,0.481,0.33111480865224624,0.683,0.9284525790349417,0.48304888972821874,0.4021193066070084,0.7092822922052741,0.7241711509822774,-1,-1,-1,-1
22310,25,0.348,0.30782029950083195,0.526,0.8452579034941764,0.4078509262700362,0.33496923660041955,0.5634705031670114,0.6209246164344879,-1,-1,-1,-1
22310,26,0.348,0.30782029950083195,0.526,0.8452579034941764,0.3596582422581922,0.23880908329187284,0.5302822109092231,0.6283103956002581,-1,-1,-1,-1
22310,27,0.348,0.30782029950083195,0.526,0.8452579034941764,0.45749415779311015,0.40469066206231175,0.6323490872624742,0.6647347796599343,-1,-1,-1,-1
22310,28,0.348,0.30782029950083195,0.526,0.8452579034941764,0.3758524724098371,0.3380494634789157,0.5622082683638185,0.6113031226468374,-1,-1,-1,-1
22310,29,0.348,0.30782029950083195,0.526,0.8452579034941764,0.3331541201444545,0.3943049419357116,0.5364673381754137,0.7786663534719234,0.3331541201444545,0.30782029950083195,0.5364673381754137,0.8452579034941764
22311,20,0.584,0.31114808652246256,0.819,0.913477537437604,0.5665558397831567,0.4006619740681476,0.8074905726877585,0.7305604603122311,0.5665558397831567,0.31114808652246256,0.819,0.913477537437604
22311,21,0.584,0.31114808652246256,0.819,0.913477537437604,0.6464112842958247,0.3863762282668621,0.8503045572243407,0.8117918976407864,-1,-1,-1,-1
22311,22,0.584,0.31114808652246256,0.819,0.913477537437604,0.6237375127245993,0.40281406737440834,0.8432413947372673,0.7783444744379303,-1,-1,-1,-1
22311,23,0.584,0.31114808652246256,0.819,0.913477537437604,0.6343219050946872,0.5262047772563468,0.8264877177320321,0.8910632765436747,-1,-1,-1,-1
22311,24,0.584,0.31114808652246256,0.819,0.913477537437604,0.5609171254928258,0.5483869070030121,0.7095891721739271,0.8599796787596816,-1,-1,-1,-1
22311,25,0.408,0.3211314475873544,0.606,0.9034941763727121,0.4399658329361104,0.32945380153426207,0.5811913380825039,0.7066470751869084,-1,-1,-1,-1
22311,26,0.408,0.3211314475873544,0.606,0.9034941763727121,0.3337609370960445,0.5382985625537866,0.6469523322372673,0.9987286618572504,-1,-1,-1,-1
22311,27,0.408,0.3211314475873544,0.606,0.9034941763727121,0.3760218181432588,0.5700819110706218,0.5622640016037035,0.9673922041402216,-1,-1,-1,-1
22311,28,0.408,0.3211314475873544,0.606,0.9034941763727121,0.3854552528357678,0.28657928309219016,0.5880418558525078,0.6501944930951484,-1,-1,-1,-1
22311,29,0.408,0.3211314475873544,0.606,0.9034941763727121,0.3985917605190021,0.4240690090159746,0.6219092352313857,0.8135675374489028,0.3985917605190021,0.3211314475873544,0.6219092352313857,0.9034941763727121
22312,20,0.543,0.3178036605657238,0.741,0.8535773710482529,0.402580695167076,0.5065183655940727,0.7645869605173863,0.7764988175357681,-1,-1,-1,-1
22312,21,0.543,0.3178036605657238,0.741,0.8535773710482529,0.5667860944367245,0.368668731847031,0.7559829601457472,0.7273439811141889,0.543,0.3178036605657238,0.7559829601457472,0.8535773710482529
22312,22,0.543,0.3178036605657238,0.741,0.8535773710482529,0.5730374325394261,0.30232819181301096,0.7606826040589452,0.8741260206842997,0.543,0.30232819181301096,0.7606826040589452,0.8741260206842997
22312,23,0.543,0.3178036605657238,0.741,0.8535773710482529,0.5312685567072777,0.3567046856510865,0.7398111053435238,0.7308454661279045,0.5312685567072777,0.3178036605657238,0.741,0.8535773710482529
22312,24,0.543,0.3178036605657238,0.741,0.8535773710482529,0.5020205350794984,0.4838385524519955,0.7712741918869571,0.8300041159336005,0.5020205350794984,0.3178036605657238,0.7712741918869571,0.8535773710482529
22312,25,0.413,0.31114808652246256,0.578,0.7820299500831946,0.4024087931525498,0.3337690448596843,0.5680083755130235,0.6131232519363167,0.4024087931525498,0.31114808652246256,0.578,0.7820299500831946
22312,26,0.413,0.31114808652246256,0.578,0.7820299500831946,0.3884101244385018,0.3396510060190539,0.5996279948253296,0.6648044815982681,0.3884101244385018,0.31114808652246256,0.5996279948253296,0.7820299500831946
22312,27,0.413,0.31114808652246256,0.578,0.7820299500831946,0.41620157078108844,0.523280132247741,0.5509886559187565,0.8141796748937715,-1,-1,-1,-1
22312,28,0.413,0.31114808652246256,0.578,0.7820299500831946,0.40854547731385726,0.3187347517161279,0.5672736182701008,0.8570370698754841,0.40854547731385726,0.31114808652246256,0.578,0.8570370698754841
22312,29,0.413,0.31114808652246256,0.578,0.7820299500831946,0.4136382835727443,0.3669726951192045,0.5781630601853348,0.7525858526180615,0.413,0.31114808652246256,0.5781630601853348,0.7820299500831946
22313,20,0.479,0.40765391014975044,0.661,0.9234608985024958,0.47608794692630235,0.5502330366387425,0.6442635032235652,0.9364879299564329,0.47608794692630235,0.40765391014975044,0.661,0.9364879299564329
22313,21,0.479,0.40765391014975044,0.661,0.9234608985024958,0.49552259474777016,0.3815089634486607,0.6628732927829305,0.8539932434817394,0.479,0.3815089634486607,0.6628732927829305,0.9234608985024958
22313,22,0.479,0.40765391014975044,0.661,0.9234608985024958,0.45438013402234684,0.4333059340458934,0.654449494449651,0.8254352510488382,0.45438013402234684,0.40765391014975044,0.661,0.9234608985024958
22313,23,0.479,0.40765391014975044,0.661,0.9234608985024958,0.43343358794313924,0.42117354217371716,0.6263904906847855,0.8968851480139307,0.43343358794313924,0.40765391014975044,0.661,0.9234608985024958
22313,24,0.479,0.40765391014975044,0.661,0.9234608985024958,0.4971161362057265,0.5664397615573903,0.6273192097013961,0.8947094180292599,-1,-1,-1,-1
22313,25,0.65,0.3876871880199667,0.819,0.8935108153078203,0.6283975185011634,0.4534344829093158,0.7816025774382755,0.6811494022966867,-1,-1,-1,-1
22313,26,0.65,0.3876871880199667,0.819,0.8935108153078203,0.6578937203092684,0.5792927569653614,0.8221458269373707,1.0,-1,-1,-1,-1
22313,27,0.65,0.3876871880199667,0.819,0.8935108153078203,0.525351207776548,0.5773642141109079,0.6376321944480352,0.9515256898128227,-1,-1,-1,-1
22313,28,0.65,0.3876871880199667,0.819,0.8935108153078203,0.6490559306731515,0.6494486245764307,0.8134616666397363,0.9907029064920396,-1,-1,-1,-1
22313,29,0.65,0.3876871880199667,0.819,0.8935108153078203,0.6370929769300996,0.471240675592997,0.8121613716512086,0.8307414227221386,0.6370929769300996,0.3876871880199667,0.819,0.8935108153078203
22314,20,0.329,0.07820299500831947,0.535,0.5773710482529119,0.2874183378643679,0.11935385410223483,0.5223778110255624,0.461381134190781,0.2874183378643679,0.07820299500831947,0.535,0.5773710482529119
22314,21,0.329,0.07820299500831947,0.535,0.5773710482529119,0.3036859427514219,0.11494549539536494,0.5000419103865047,0.4667937759688307,0.3036859427514219,0.07820299500831947,0.535,0.5773710482529119
22314,22,0.329,0.07820299500831947,0.535,0.5773710482529119,0.2451116173319141,0.06290148211428302,0.5840163127342942,0.5766031130661037,0.2451116173319141,0.06290148211428302,0.5840163127342943,0.5773710482529119
22314,23,0.329,0.07820299500831947,0.535,0.5773710482529119,0.29016353129847466,0.09959490410021783,0.4916554148219364,0.5379924413054001,0.29016353129847466,0.07820299500831947,0.535,0.5773710482529119
22314,24,0.329,0.07820299500831947,0.535,0.5773710482529119,0.3101288441418369,0.24772462828434272,0.543403128433622,0.5604880459337349,0.3101288441418369,0.07820299500831947,0.543403128433622,0.5773710482529119
22314,25,0.512,0.259567387687188,0.744,0.7021630615640599,0.49328158831275853,0.18375369152390814,0.7592840342635083,0.7507645152316856,0.49328158831275853,0.18375369152390814,0.7592840342635083,0.7507645152316856
22314,26,0.512,0.259567387687188,0.744,0.7021630615640599,0.5778037291154989,0.2142899820193161,0.7360584846820062,0.5621133039412113,-1,-1,-1,-1
22314,27,0.512,0.259567387687188,0.744,0.7021630615640599,0.5064002967053387,0.27549725268260544,0.7344969440763961,0.6888157750981605,0.5064002967053387,0.259567387687188,0.744,0.7021630615640599
22314,28,0.512,0.259567387687188,0.744,0.7021630615640599,0.5498967136197648,0.4191972532288753,0.7320039072598888,0.6978810190538941,-1,-1,-1,-1
22314,29,0.512,0.259567387687188,0.744,0.7021630615640599,0.49251236861346304,0.30562734685953635,0.7766502719630624,0.6835740527679917,0.49251236861346304,0.259567387687188,0.7766502719630624,0.7021630615640599
22315,20,0.547,0.20632279534109818,0.741,0.6622296173044925,0.5275135060007594,0.14922334076820676,0.7758134528301125,0.7119162685899849,0.5275135060007594,0.14922334076820676,0.7758134528301125,0.7119162685899849
22315,21,0.547,0.20632279534109818,0.741,0.6622296173044925,0.5744237574327818,0.17834162753133068,0.7491648219364012,0.6925984840590039,0.547,0.17834162753133068,0.7491648219364012,0.6925984840590039
22315,22,0.547,0.20632279534109818,0.741,0.6622296173044925,0.592094918441378,0.22618210705545397,0.7475872493455921,0.5452827282903937,0.547,0.20632279534109818,0.7475872493455921,0.6622296173044925
22315,23,0.547,0.20632279534109818,0.741,0.6622296173044925,0.5609320213530895,0.29384417377938093,0.7291019917027534,0.633446278137102,0.547,0.20632279534109818,0.741,0.6622296173044925
22315,24,0.547,0.20632279534109818,0.741,0.6622296173044925,0.5807762737727831,0.20863375113876265,0.7581430492381399,0.5207354074501129,0.547,0.20632279534109818,0.7581430492381399,0.6622296173044925
22315,25,0.231,0.3826955074875208,0.559,0.7304492512479202,0.2919377797392063,0.4080376157251775,0.457225085537584,0.7193042013197881,-1,-1,-1,-1
22315,26,0.231,0.3826955074875208,0.559,0.7304492512479202,0.213687663980699,0.4072552679327802,0.4470686966778697,0.8556152974061424,-1,-1,-1,-1
22315,27,0.231,0.3826955074875208,0.559,0.7304492512479202,0.36515042799088676,0.3455237751368196,0.5852950213490499,0.7404143289116286,0.231,0.3455237751368196,0.5852950213490499,0.7404143289116286
22315,28,0.231,0.3826955074875208,0.559,0.7304492512479202,0.19661467275057362,0.4206568969096251,0.47482504938356385,0.7980033625013446,0.19661467275057362,0.3826955074875208,0.559,0.7980033625013446
22315,29,0.231,0.3826955074875208,0.559,0.7304492512479202,0.26603747646959025,0.48562963489000643,0.46615666859892063,0.7211274296404367,-1,-1,-1,-1
22316,20,0.183,0.11148086522462562,0.582,0.5341098169717138,0.2298934289563405,0.0827528777918594,0.5944343259194028,0.5027285131037543,0.183,0.0827528777918594,0.5944343259194028,0.5341098169717138
22316,21,0.183,0.11148086522462562,0.582,0.5341098169717138,0.18077021128389187,0.12379284857062177,0.6495339867987332,0.6270022892910929,0.18077021128389187,0.11148086522462562,0.6495339867987332,0.6270022892910929
22316,22,0.183,0.11148086522462562,0.582,0.5341098169717138,0.07616228105610134,0.13540327692606363,0.7128895519931165,0.5334083964205034,0.07616228105610134,0.11148086522462562,0.7128895519931165,0.5341098169717138
22316,23,0.183,0.11148086522462562,0.582,0.5341098169717138,0.22225653915641966,0.09285466888480261,0.5535160920735845,0.5769712149378765,0.183,0.09285466888480261,0.582,0.5769712149378765
22316,24,0.183,0.11148086522462562,0.582,0.5341098169717138,0.19609415395553256,0.07887602919350392,0.5699673704918563,0.5176094304674054,0.183,0.07887602919350392,0.582,0.5341098169717138
22316,25,0.39,0.5424292845257903,0.75,0.9767054908485857,0.5446927564713676,0.5021733137908778,0.7596892521571226,0.7888360080948795,-1,-1,-1,-1
22316,26,0.39,0.5424292845257903,0.75,0.9767054908485857,0.5518516059252198,0.4843323489269578,0.704426620467619,0.942279546478324,-1,-1,-1,-1
22316,27,0.39,0.5424292845257903,0.75,0.9767054908485857,0.3268606823010923,0.5504511769174913,0.7068712457382691,1.0,0.3268606823010923,0.5424292845257903,0.75,1.0
22316,28,0.39,0.5424292845257903,0.75,0.9767054908485857,0.5077684435997285,0.5294650630983756,0.76261628869894,0.8916328679674054,0.39,0.5294650630983756,0.76261628869894,0.9767054908485857
22316,29,0.39,0.5424292845257903,0.75,0.9767054908485857,0.49893027525529987,0.5548038975096816,0.7522468764138444,0.8076100439705249,-1,-1,-1,-1
22317,20,0.377,0.3843594009983361,0.815,0.8535773710482529,0.49493859497196546,0.3556312652955572,0.7832608148994958,0.7974379731537758,0.377,0.3556312652955572,0.815,0.8535773710482529
22317,21,0.377,0.3843594009983361,0.815,0.8535773710482529,0.4176152573499709,0.5912049075207079,0.8279646801480093,0.9212444784719234,-1,-1,-1,-1
22317,22,0.377,0.3843594009983361,0.815,0.8535773710482529,0.39135597015980483,0.4840148820729346,0.5398669395722919,0.7951319788080895,-1,-1,-1,-1
22317,23,0.377,0.3843594009983361,0.815,0.8535773710482529,0.5600659785620798,0.42338648679539587,0.7567533159699781,0.9118010476616286,-1,-1,-1,-1
22317,24,0.377,0.3843594009983361,0.815,0.8535773710482529,0.5252383211406089,0.40501422192676956,0.7759086348524754,0.7647206606840308,-1,-1,-1,-1
22317,25,0.28,0.026622296173044926,0.633,0.3876871880199667,0.34880834380251424,0.11134199185133391,0.5271415197615047,0.4289771390248494,-1,-1,-1,-1
22317,26,0.28,0.026622296173044926,0.633,0.3876871880199667,0.3473211562621187,0.06249076856393207,0.6575018834426706,0.440730135945568,0.28,0.026622296173044926,0.6575018834426706,0.44073013594556804
22317,27,0.28,0.026622296173044926,0.633,0.3876871880199667,0.250815074964048,0.0,0.6858892273138573,0.4711414540696267,0.250815074964048,0.0,0.6858892273138573,0.4711414540696267
22317,28,0.28,0.026622296173044926,0.633,0.3876871880199667,0.2915393154771523,0.015365784426769578,0.6227585517386246,0.4148860544017588,0.28,0.015365784426769578,0.633,0.4148860544017588
22317,29,0.28,0.026622296173044926,0.633,0.3876871880199667,0.3014783888839517,0.01314553869775979,0.7189011677344558,0.3909366889993008,0.28,0.01314553869775979,0.7189011677344557,0.3909366889993008
22318,20,0.314,0.2529118136439268,0.54,0.8252911813643927,0.2917392734657769,0.2543206009725285,0.5711565145908738,0.7563798021326377,0.2917392734657769,0.2529118136439268,0.5711565145908738,0.8252911813643927
22318,21,0.314,0.2529118136439268,0.54,0.8252911813643927,0.3303006161331761,0.36056886236351654,0.5222374364779925,0.661414509180696,-1,-1,-1,-1
22318,22,0.314,0.2529118136439268,0.54,0.8252911813643927,0.3187033683832084,0.2855409500726119,0.5334015050373255,0.8039440476750753,0.314,0.2529118136439268,0.54,0.8252911813643927
22318,23,0.314,0.2529118136439268,0.54,0.8252911813643927,0.3044837549282575,0.38011279738092996,0.5070263015447259,0.656287503529744,-1,-1,-1,-1
22318,24,0.314,0.2529118136439268,0.54,0.8252911813643927,0.39063585630493797,0.31193508338599935,0.5930921836624224,0.5962165661810187,-1,-1,-1,-1
22318,25,0.6,0.23627287853577372,0.801,0.8386023294509152,0.6484345965696097,0.24931556058217244,0.8039198582520036,0.6862743594355099,0.6,0.23627287853577372,0.8039198582520036,0.8386023294509152
22318,26,0.6,0.23627287853577372,0.801,0.8386023294509152,0.5367068080645683,0.47401173471788943,0.829090832431166,0.939417827560241,-1,-1,-1,-1
22318,27,0.6,0.23627287853577372,0.801,0.8386023294509152,0.6464680274245411,0.29908103745898773,0.7999980180931683,0.6510306537253926,-1,-1,-1,-1
22318,28,0.6,0.23627287853577372,0.801,0.8386023294509152,0.633072609492147,0.23148791104709016,0.8062169135171601,0.6792773248406573,0.6,0.23148791104709013,0.8062169135171601,0.8386023294509152
22318,29,0.6,0.23627287853577372,0.801,0.8386023294509152,0.5846819557103154,0.386610782905618,0.8105029448358325,0.7772447911063899,0.5846819557103154,0.23627287853577372,0.8105029448358325,0.8386023294509152
22319,20,0.37,0.627287853577371,0.578,0.9883527454242929,0.3674031112655119,0.6640128104493869,0.5865958844000453,0.9400339569774634,0.3674031112655119,0.627287853577371,0.5865958844000453,0.9883527454242929
22319,21,0.37,0.627287853577371,0.578,0.9883527454242929,0.35595942973597466,0.6256193860262479,0.5803519942274754,1.0,0.35595942973597466,0.6256193860262479,0.5803519942274754,1.0
22319,22,0.37,0.627287853577371,0.578,0.9883527454242929,0.385941451190053,0.6215770938105099,0.5850700686118472,1.0,0.37,0.6215770938105099,0.5850700686118472,1.0
22319,23,0.37,0.627287853577371,0.578,0.9883527454242929,0.36211394474696224,0.6361169076417277,0.650616903216294,0.9306231973093266,0.36211394474696224,0.627287853577371,0.650616903216294,0.9883527454242929
22319,24,0.37,0.627287853577371,0.578,0.9883527454242929,0.38277380863414556,0.6719142894121127,0.5565949275303774,0.9375886638070138,0.37,0.627287853577371,0.578,0.9883527454242929
22319,25,0.516,0.5507487520798668,0.736,0.9484193011647255,0.5733932921164038,0.6513791634170611,0.7096101273671794,1.0,-1,-1,-1,-1
22319,26,0.516,0.5507487520798668,0.736,0.9484193011647255,0.5447952601877585,0.6662415916456003,0.737658274827107,1.0,0.516,0.5507487520798668,0.737658274827107,1.0
22319,27,0.516,0.5507487520798668,0.736,0.9484193011647255,0.5191270735542431,0.49742822433708045,0.6674630481676577,0.881927542760327,0.516,0.49742822433708045,0.736,0.9484193011647255
22319,28,0.516,0.5507487520798668,0.736,0.9484193011647255,0.49570336484859745,0.6892044671431261,0.7104824819633855,0.9925628504531518,-1,-1,-1,-1
22319,29,0.516,0.5507487520798668,0.736,0.9484193011647255,0.502258395458328,0.5921444917504841,0.7383080120540331,0.9419031455061316,0.502258395458328,0.5507487520798668,0.7383080120540331,0.9484193011647255
22320,20,0.278,0.10316139767054909,0.504,0.718801996672213,0.26691222955177096,0.18703786354261914,0.5421825515447259,0.4972526826054217,-1,-1,-1,-1
22320,21,0.278,0.10316139767054909,0.504,0.718801996672213,0.28804794043271714,0.20246283158582992,0.5153957552352637,0.5228507851159101,-1,-1,-1,-1
22320,22,0.278,0.10316139767054909,0.504,0.718801996672213,0.27362357201719234,0.18207938740873092,0.5385787632497415,0.6180605338485639,0.27362357201719234,0.10316139767054909,0.5385787632497415,0.718801996672213
22320,23,0.278,0.10316139767054909,0.504,0.718801996672213,0.25579291169128104,0.21519232534910848,0.44096669588611687,0.5724911714379841,-1,-1,-1,-1
22320,24,0.278,0.10316139767054909,0.504,0.718801996672213,0.3324215089152986,0.12221147599606014,0.4864908433379654,0.6895410534436854,0.278,0.10316139767054909,0.504,0.718801996672213
22320,25,0.605,0.08319467554076539,0.82,0.7171381031613977,0.6340539058460445,0.31692378820527645,0.7921723264203077,0.7725946160478969,-1,-1,-1,-1
22320,26,0.605,0.08319467554076539,0.82,0.7171381031613977,0.5932341361612914,0.2502777572342943,0.8175372623731579,0.8357082767453744,0.5932341361612914,0.08319467554076539,0.82,0.8357082767453744
22320,27,0.605,0.08319467554076539,0.82,0.7171381031613977,0.6480699635834087,0.3378332403974156,0.8082368174161388,0.7635493844798839,-1,-1,-1,-1
22320,28,0.605,0.08319467554076539,0.82,0.7171381031613977,0.59482710955678,0.14351236471415796,0.7567684643024496,0.4515089865600796,-1,-1,-1,-1
22320,29,0.605,0.08319467554076539,0.82,0.7171381031613977,0.5935918261617761,0.16807768882449442,0.8356331447534255,0.6941862910626883,0.5935918261617761,0.08319467554076539,0.8356331447534255,0.7171381031613977
22321,20,0.2,0.1314475873544093,0.467,0.7803660565723793,0.17089906868051966,0.14015896349068147,0.34580430323729966,0.6602967043957079,-1,-1,-1,-1
22321,21,0.2,0.1314475873544093,0.467,0.7803660565723793,0.2821861669467425,0.13271916138325623,0.46631137094428643,0.5852545575718051,-1,-1,-1,-1
22321,22,0.2,0.1314475873544093,0.467,0.7803660565723793,0.27656847096771586,0.144188518163054,0.4646178504920178,0.6594792955303356,0.2,0.1314475873544093,0.467,0.7803660565723793
